ParliamentNumber,SessionNumber,DecisionEventDateTime,DecisionDivisionNumber,PersonShortSalutation,ConstituencyName,VoteValueName,PersonOfficialFirstName,PersonOfficialLastName,ConstituencyProvinceTerritoryName,CaucusShortName,IsVoteYea,IsVoteNay,IsVotePaired,DecisionResultName,PersonId
38,1,2005-06-27T23:30:26,148,Mr.,Kootenay—Columbia,Yea,Jim,Abbott,British Columbia,Conservative,true,false,false,Negatived,1463
38,1,2005-06-27T23:30:26,148,Mrs.,Calgary—Nose Hill,Yea,Diane,Ablonczy,Alberta,Conservative,true,false,false,Negatived,1295
38,1,2005-06-27T23:30:26,148,Mr.,Peterborough,Nay,Peter,Adams,Ontario,Liberal,false,true,false,Negatived,914
38,1,2005-06-27T23:30:26,148,Mr.,Winnipeg South,Nay,Reg,Alcock,Manitoba,Liberal,false,true,false,Negatived,1180
38,1,2005-06-27T23:30:26,148,Mr.,Niagara West—Glanbrook,Yea,Dean,Allison,Ontario,Conservative,true,false,false,Negatived,25446
38,1,2005-06-27T23:30:26,148,Ms.,Edmonton—Spruce Grove,Yea,Rona,Ambrose,Alberta,Conservative,true,false,false,Negatived,25447
38,1,2005-06-27T23:30:26,148,Mr.,Calgary West,Yea,Rob,Anders,Alberta,Conservative,true,false,false,Negatived,1313
38,1,2005-06-27T23:30:26,148,Mr.,Victoria,Nay,David,Anderson,British Columbia,Liberal,false,true,false,Negatived,1635
38,1,2005-06-27T23:30:26,148,Mr.,Cypress Hills—Grasslands,Yea,David,Anderson,Saskatchewan,Conservative,true,false,false,Negatived,1795
38,1,2005-06-27T23:30:26,148,Mr.,Berthier—Maskinongé,Nay,Guy,André,Quebec,Bloc Québécois,false,true,false,Negatived,25469
38,1,2005-06-27T23:30:26,148,Mr.,Timmins—James Bay,Nay,Charlie,Angus,Ontario,NDP,false,true,false,Negatived,25470
38,1,2005-06-27T23:30:26,148,Ms.,Etobicoke—Lakeshore,Nay,Jean,Augustine,Ontario,Liberal,false,true,false,Negatived,632
38,1,2005-06-27T23:30:26,148,Mr.,Saint-Jean,Nay,Claude,Bachand,Quebec,Bloc Québécois,false,true,false,Negatived,449
38,1,2005-06-27T23:30:26,148,Mr.,Yukon,Nay,Larry,Bagnell,Yukon,Liberal,false,true,false,Negatived,1796
38,1,2005-06-27T23:30:26,148,Mr.,Mississauga—Brampton South,Nay,Navdeep,Bains,Ontario,Liberal,false,true,false,Negatived,25471
38,1,2005-06-27T23:30:26,148,Ms.,Ahuntsic,Nay,Eleni,Bakopanos,Quebec,Liberal,false,true,false,Negatived,151
38,1,2005-06-27T23:30:26,148,Mrs.,London West,Nay,Sue,Barnes,Ontario,Liberal,false,true,false,Negatived,768
38,1,2005-06-27T23:30:26,148,Mr.,Palliser,Yea,Dave,Batters,Saskatchewan,Conservative,true,false,false,Negatived,25472
38,1,2005-06-27T23:30:26,148,Mr.,Ottawa—Vanier,Nay,Mauril,Bélanger,Ontario,Liberal,false,true,false,Negatived,873
38,1,2005-06-27T23:30:26,148,Mr.,North Vancouver,Nay,Don,Bell,British Columbia,Liberal,false,true,false,Negatived,25473
38,1,2005-06-27T23:30:26,148,Mr.,Richmond—Arthabaska,Nay,André,Bellavance,Quebec,Bloc Québécois,false,true,false,Negatived,25474
38,1,2005-06-27T23:30:26,148,Ms.,St. Paul's,Nay,Carolyn,Bennett,Ontario,Liberal,false,true,false,Negatived,992
38,1,2005-06-27T23:30:26,148,Mr.,Vegreville—Wainwright,Yea,Leon,Benoit,Alberta,Conservative,true,false,false,Negatived,1365
38,1,2005-06-27T23:30:26,148,Mr.,Verchères—Les Patriotes,Paired,Stéphane,Bergeron,Quebec,Bloc Québécois,false,false,true,Negatived,496
38,1,2005-06-27T23:30:26,148,Mr.,Vaughan,Nay,Maurizio,Bevilacqua,Ontario,Liberal,false,true,false,Negatived,1059
38,1,2005-06-27T23:30:26,148,Mr.,Selkirk—Interlake,Yea,James,Bezan,Manitoba,Conservative,true,false,false,Negatived,25475
38,1,2005-06-27T23:30:26,148,Mr.,Rosemont—La Petite-Patrie,Nay,Bernard,Bigras,Quebec,Bloc Québécois,false,true,false,Negatived,427
38,1,2005-06-27T23:30:26,148,Mr.,Elmwood—Transcona,Nay,Bill,Blaikie,Manitoba,NDP,false,true,false,Negatived,1200
38,1,2005-06-27T23:30:26,148,Mr.,Gaspésie—Îles-de-la-Madeleine,Nay,Raynald,Blais,Quebec,Bloc Québécois,false,true,false,Negatived,25476
38,1,2005-06-27T23:30:26,148,Ms.,Western Arctic,Nay,Ethel,Blondin-Andrew,Northwest Territories,Liberal,false,true,false,Negatived,1667
38,1,2005-06-27T23:30:26,148,Mr.,Beauharnois—Salaberry,Nay,Alain,Boire,Quebec,Bloc Québécois,false,true,false,Negatived,25477
38,1,2005-06-27T23:30:26,148,Ms.,Gatineau,Nay,Françoise,Boivin,Quebec,Liberal,false,true,false,Negatived,25478
38,1,2005-06-27T23:30:26,148,Mr.,Nickel Belt,Yea,Raymond,Bonin,Ontario,Liberal,true,false,false,Negatived,823
38,1,2005-06-27T23:30:26,148,Ms.,Compton—Stanstead,Nay,France,Bonsant,Quebec,Bloc Québécois,false,true,false,Negatived,25479
38,1,2005-06-27T23:30:26,148,Mr.,Thunder Bay—Rainy River,Nay,Ken,Boshcoff,Ontario,Liberal,false,true,false,Negatived,25480
38,1,2005-06-27T23:30:26,148,Mr.,Chicoutimi—Le Fjord,Yea,Robert,Bouchard,Quebec,Bloc Québécois,true,false,false,Negatived,25481
38,1,2005-06-27T23:30:26,148,Mr.,Glengarry—Prescott—Russell,Nay,Don,Boudria,Ontario,Liberal,false,true,false,Negatived,647
38,1,2005-06-27T23:30:26,148,Mr.,Mégantic—L'Érable,Nay,Marc,Boulianne,Quebec,Bloc Québécois,false,true,false,Negatived,25482
38,1,2005-06-27T23:30:26,148,Ms.,Terrebonne—Blainville,Nay,Diane,Bourgeois,Quebec,Bloc Québécois,false,true,false,Negatived,1799
38,1,2005-06-27T23:30:26,148,Ms.,Moncton—Riverview—Dieppe,Nay,Claudette,Bradshaw,New Brunswick,Liberal,false,true,false,Negatived,134
38,1,2005-06-27T23:30:26,148,Mr.,Yorkton—Melville,Yea,Garry,Breitkreuz,Saskatchewan,Conservative,true,false,false,Negatived,1268
38,1,2005-06-27T23:30:26,148,Mr.,Kings—Hants,Nay,Scott,Brison,Nova Scotia,Liberal,false,true,false,Negatived,74
38,1,2005-06-27T23:30:26,148,Ms.,Oakville,Nay,Bonnie,Brown,Ontario,Liberal,false,true,false,Negatived,844
38,1,2005-06-27T23:30:26,148,Mr.,Leeds—Grenville,Yea,Gordon,Brown,Ontario,Conservative,true,false,false,Negatived,25483
38,1,2005-06-27T23:30:26,148,Ms.,Trois-Rivières,Nay,Paule,Brunelle,Quebec,Bloc Québécois,false,true,false,Negatived,25484
38,1,2005-06-27T23:30:26,148,Ms.,Parkdale—High Park,Nay,Sarmite,Bulte,Ontario,Liberal,false,true,false,Negatived,894
38,1,2005-06-27T23:30:26,148,Mr.,Sherbrooke,Yea,Serge,Cardin,Quebec,Bloc Québécois,true,false,false,Negatived,1683
38,1,2005-06-27T23:30:26,148,Mr.,Oshawa,Yea,Colin,Carrie,Ontario,Conservative,true,false,false,Negatived,25486
38,1,2005-06-27T23:30:26,148,Mr.,Alfred-Pellan,Nay,Robert,Carrier,Quebec,Bloc Québécois,false,true,false,Negatived,25487
38,1,2005-06-27T23:30:26,148,Ms.,Barrie,Nay,Aileen,Carroll,Ontario,Liberal,false,true,false,Negatived,520
38,1,2005-06-27T23:30:26,148,Mr.,Cumberland—Colchester—Musquodoboit Valley,Yea,Bill,Casey,Nova Scotia,Conservative,true,false,false,Negatived,51
38,1,2005-06-27T23:30:26,148,Mr.,Lethbridge,Yea,Rick,Casson,Alberta,Conservative,true,false,false,Negatived,1370
38,1,2005-06-27T23:30:26,148,Mrs.,Ottawa West—Nepean,Nay,Marlene,Catterall,Ontario,Liberal,false,true,false,Negatived,880
38,1,2005-06-27T23:30:26,148,Mr.,Richmond,Nay,Raymond,Chan,British Columbia,Liberal,false,true,false,Negatived,1536
38,1,2005-06-27T23:30:26,148,Mr.,Westlock—St. Paul,Yea,David,Chatters,Alberta,Conservative,true,false,false,Negatived,1272
38,1,2005-06-27T23:30:26,148,Mr.,Wellington—Halton Hills,Yea,Michael,Chong,Ontario,Conservative,true,false,false,Negatived,25488
38,1,2005-06-27T23:30:26,148,Mr.,Hamilton Centre,Nay,David,Christopherson,Ontario,NDP,false,true,false,Negatived,25489
38,1,2005-06-27T23:30:26,148,Mr.,Louis-Hébert,Nay,Roger,Clavet,Quebec,Bloc Québécois,false,true,false,Negatived,25490
38,1,2005-06-27T23:30:26,148,Mr.,Louis-Saint-Laurent,Nay,Bernard,Cleary,Quebec,Bloc Québécois,false,true,false,Negatived,15574
38,1,2005-06-27T23:30:26,148,Mr.,Bourassa,Nay,Denis,Coderre,Quebec,Liberal,false,true,false,Negatived,192
38,1,2005-06-27T23:30:26,148,Mr.,Windsor—Tecumseh,Nay,Joe,Comartin,Ontario,NDP,false,true,false,Negatived,1803
38,1,2005-06-27T23:30:26,148,Mr.,Thunder Bay—Superior North,Nay,Joe,Comuzzi,Ontario,Liberal,false,true,false,Negatived,1028
38,1,2005-06-27T23:30:26,148,Mr.,Portneuf—Jacques-Cartier,Nay,Guy,Côté,Quebec,Bloc Québécois,false,true,false,Negatived,25491
38,1,2005-06-27T23:30:26,148,Mr.,Mount Royal,Nay,Irwin,Cotler,Quebec,Liberal,false,true,false,Negatived,1785
38,1,2005-06-27T23:30:26,148,Mr.,Montmagny—L'Islet—Kamouraska—Rivière-du-Loup,Nay,Paul,Crête,Quebec,Bloc Québécois,false,true,false,Negatived,281
38,1,2005-06-27T23:30:26,148,Ms.,Nanaimo—Cowichan,Nay,Jean,Crowder,British Columbia,NDP,false,true,false,Negatived,25492
38,1,2005-06-27T23:30:26,148,Mr.,Etobicoke North,Paired,Roy,Cullen,Ontario,Liberal,false,false,true,Negatived,642
38,1,2005-06-27T23:30:26,148,Mr.,Skeena—Bulkley Valley,Nay,Nathan,Cullen,British Columbia,NDP,false,true,false,Negatived,25493
38,1,2005-06-27T23:30:26,148,Mr.,Delta—Richmond East,Yea,John,Cummins,British Columbia,Conservative,true,false,false,Negatived,1425
38,1,2005-06-27T23:30:26,148,Mr.,Madawaska—Restigouche,Nay,Jean-Claude,D'Amours,New Brunswick,Liberal,false,true,false,Negatived,25494
38,1,2005-06-27T23:30:26,148,Ms.,Vancouver East,Nay,Libby,Davies,British Columbia,NDP,false,true,false,Negatived,1598
38,1,2005-06-27T23:30:26,148,Mr.,Okanagan—Coquihalla,Yea,Stockwell,Day,British Columbia,Conservative,true,false,false,Negatived,1792
38,1,2005-06-27T23:30:26,148,Ms.,Laval,Nay,Nicole,Demers,Quebec,Bloc Québécois,false,true,false,Negatived,25495
38,1,2005-06-27T23:30:26,148,Ms.,Laurentides—Labelle,Nay,Johanne,Deschamps,Quebec,Bloc Québécois,false,true,false,Negatived,25496
38,1,2005-06-27T23:30:26,148,Mrs.,Churchill,Yea,Bev,Desjarlais,Manitoba,NDP,true,false,false,Negatived,1137
38,1,2005-06-27T23:30:26,148,Mr.,Simcoe North,Nay,Paul,DeVillers,Ontario,Liberal,false,true,false,Negatived,979
38,1,2005-06-27T23:30:26,148,Mr.,Haliburton—Kawartha Lakes—Brock,Yea,Barry,Devolin,Ontario,Conservative,true,false,false,Negatived,25497
38,1,2005-06-27T23:30:26,148,Ms.,Brampton—Springdale,Nay,Ruby,Dhalla,Ontario,Liberal,false,true,false,Negatived,25498
38,1,2005-06-27T23:30:26,148,Mr.,Saint-Laurent—Cartierville,Nay,Stéphane,Dion,Quebec,Liberal,false,true,false,Negatived,460
38,1,2005-06-27T23:30:26,148,Mr.,Vancouver South,Nay,Ujjal,Dosanjh,British Columbia,Liberal,false,true,false,Negatived,25499
38,1,2005-06-27T23:30:26,148,Senator,St. John's East,Yea,Norman E.,Doyle,Newfoundland and Labrador,Conservative,true,false,false,Negatived,20
38,1,2005-06-27T23:30:26,148,Mr.,Beauce,Nay,Claude,Drouin,Quebec,Liberal,false,true,false,Negatived,169
38,1,2005-06-27T23:30:26,148,Mr.,York Centre,Nay,Ken,Dryden,Ontario,Liberal,false,true,false,Negatived,19425
38,1,2005-06-27T23:30:26,148,Mr.,Laurier—Sainte-Marie,Nay,Gilles,Duceppe,Quebec,Bloc Québécois,false,true,false,Negatived,313
38,1,2005-06-27T23:30:26,148,Mr.,Vancouver Island North,Yea,John,Duncan,British Columbia,Conservative,true,false,false,Negatived,1604
38,1,2005-06-27T23:30:26,148,Mr.,Malpeque,Nay,Wayne,Easter,Prince Edward Island,Liberal,false,true,false,Negatived,43
38,1,2005-06-27T23:30:26,148,Mr.,Vancouver Kingsway,Nay,David,Emerson,British Columbia,Liberal,false,true,false,Negatived,6974
38,1,2005-06-27T23:30:26,148,Mr.,Edmonton—Sherwood Park,Yea,Ken,Epp,Alberta,Conservative,true,false,false,Negatived,1362
38,1,2005-06-27T23:30:26,148,Mr.,Sydney—Victoria,Nay,Mark,Eyking,Nova Scotia,Liberal,false,true,false,Negatived,1806
38,1,2005-06-27T23:30:26,148,Ms.,Vaudreuil-Soulanges,Nay,Meili,Faille,Quebec,Bloc Québécois,false,true,false,Negatived,25500
38,1,2005-06-27T23:30:26,148,Ms.,Haldimand—Norfolk,Yea,Diane,Finley,Ontario,Conservative,true,false,false,Negatived,25501
38,1,2005-06-27T23:30:26,148,Mr.,Charleswood—St. James—Assiniboia,Yea,Steven,Fletcher,Manitoba,Conservative,true,false,false,Negatived,25502
38,1,2005-06-27T23:30:26,148,Ms.,Laval—Les Îles,Nay,Raymonde,Folco,Quebec,Liberal,false,true,false,Negatived,328
38,1,2005-06-27T23:30:26,148,Mr.,London North Centre,Nay,Joe,Fontana,Ontario,Liberal,false,true,false,Negatived,759
38,1,2005-06-27T23:30:26,148,Mr.,New Westminster—Coquitlam,Yea,Paul,Forseth,British Columbia,Conservative,true,false,false,Negatived,1490
38,1,2005-06-27T23:30:26,148,Ms.,Jeanne-Le Ber,Nay,Liza,Frulla,Quebec,Liberal,false,true,false,Negatived,9134
38,1,2005-06-27T23:30:26,148,Mr.,Jonquière—Alma,Nay,Sébastien,Gagnon,Quebec,Bloc Québécois,false,true,false,Negatived,10435
38,1,2005-06-27T23:30:26,148,Ms.,Québec,Nay,Christiane,Gagnon,Quebec,Bloc Québécois,false,true,false,Negatived,399
38,1,2005-06-27T23:30:26,148,Mr.,Saint-Maurice—Champlain,Nay,Marcel,Gagnon,Quebec,Bloc Québécois,false,true,false,Negatived,1798
38,1,2005-06-27T23:30:26,148,Mrs.,Renfrew—Nipissing—Pembroke,Yea,Cheryl,Gallant,Ontario,Conservative,true,false,false,Negatived,1809
38,1,2005-06-27T23:30:26,148,Mr.,Montcalm,Yea,Roger,Gaudet,Quebec,Bloc Québécois,true,false,false,Negatived,10432
38,1,2005-06-27T23:30:26,148,Mr.,Roberval—Lac-Saint-Jean,Nay,Michel,Gauthier,Quebec,Bloc Québécois,false,true,false,Negatived,424
38,1,2005-06-27T23:30:26,148,Mr.,Ottawa—Orléans,Nay,Marc,Godbout,Ontario,Liberal,false,true,false,Negatived,25503
38,1,2005-06-27T23:30:26,148,Mr.,Don Valley West,Nay,John,Godfrey,Ontario,Liberal,false,true,false,Negatived,589
38,1,2005-06-27T23:30:26,148,Mr.,Acadie—Bathurst,Nay,Yvon,Godin,New Brunswick,NDP,false,true,false,Negatived,103
38,1,2005-06-27T23:30:26,148,Mr.,Edmonton East,Yea,Peter,Goldring,Alberta,Conservative,true,false,false,Negatived,1325
38,1,2005-06-27T23:30:26,148,Mr.,Wascana,Nay,Ralph,Goodale,Saskatchewan,Liberal,false,true,false,Negatived,1265
38,1,2005-06-27T23:30:26,148,Mr.,Cambridge,Yea,Gary,Goodyear,Ontario,Conservative,true,false,false,Negatived,25504
38,1,2005-06-27T23:30:26,148,Mr.,Toronto Centre,Nay,Bill,Graham,Ontario,Liberal,false,true,false,Negatived,1041
38,1,2005-06-27T23:30:26,148,Mr.,Newton—North Delta,Yea,Gurmant,Grewal,British Columbia,Conservative,true,false,false,Negatived,1565
38,1,2005-06-27T23:30:26,148,Mrs.,Fleetwood—Port Kells,Yea,Nina,Grewal,British Columbia,Conservative,true,false,false,Negatived,25505
38,1,2005-06-27T23:30:26,148,Ms.,Mississauga East—Cooksville,Nay,Albina,Guarnieri,Ontario,Liberal,false,true,false,Negatived,789
38,1,2005-06-27T23:30:26,148,Ms.,Rivière-du-Nord,Nay,Monique,Guay,Quebec,Bloc Québécois,false,true,false,Negatived,308
38,1,2005-06-27T23:30:26,148,Mrs.,Simcoe—Grey,Yea,Helena,Guergis,Ontario,Conservative,true,false,false,Negatived,25506
38,1,2005-06-27T23:30:26,148,Mr.,Montmorency—Charlevoix—Haute-Côte-Nord,Nay,Michel,Guimond,Quebec,Bloc Québécois,false,true,false,Negatived,181
38,1,2005-06-27T23:30:26,148,Mr.,Calgary Northeast,Yea,Art,Hanger,Alberta,Conservative,true,false,false,Negatived,1289
38,1,2005-06-27T23:30:26,148,Mr.,Calgary Southwest,Yea,Stephen,Harper,Alberta,Conservative,true,false,false,Negatived,1733
38,1,2005-06-27T23:30:26,148,Mr.,Cariboo—Prince George,Yea,Richard,Harris,British Columbia,Conservative,true,false,false,Negatived,1525
38,1,2005-06-27T23:30:26,148,Mr.,Desnethé—Missinippi—Churchill River,Yea,Jeremy,Harrison,Saskatchewan,Conservative,true,false,false,Negatived,25507
38,1,2005-06-27T23:30:26,148,Mr.,St. John's South—Mount Pearl,Yea,Loyola,Hearn,Newfoundland and Labrador,Conservative,true,false,false,Negatived,1790
38,1,2005-06-27T23:30:26,148,Mr.,South Surrey—White Rock—Cloverdale,Yea,Russ,Hiebert,British Columbia,Conservative,true,false,false,Negatived,23897
38,1,2005-06-27T23:30:26,148,Mr.,Prince George—Peace River,Yea,Jay,Hill,British Columbia,Conservative,true,false,false,Negatived,1530
38,1,2005-06-27T23:30:26,148,Mrs.,Kamloops—Thompson—Cariboo,Yea,Betty,Hinton,British Columbia,Conservative,true,false,false,Negatived,1810
38,1,2005-06-27T23:30:26,148,Mr.,Ajax—Pickering,Nay,Mark,Holland,Ontario,Liberal,false,true,false,Negatived,25508
38,1,2005-06-27T23:30:26,148,Mr.,Miramichi,Yea,Charles,Hubbard,New Brunswick,Liberal,true,false,false,Negatived,132
38,1,2005-06-27T23:30:26,148,Mr.,Trinity—Spadina,Nay,Tony,Ianno,Ontario,Liberal,false,true,false,Negatived,1053
38,1,2005-06-27T23:30:26,148,Mr.,Edmonton—Strathcona,Yea,Rahim,Jaffer,Alberta,Conservative,true,false,false,Negatived,1347
38,1,2005-06-27T23:30:26,148,Mr.,Fort McMurray—Athabasca,Yea,Brian,Jean,Alberta,Conservative,true,false,false,Negatived,25509
38,1,2005-06-27T23:30:26,148,Mrs.,Notre-Dame-de-Grâce—Lachine,Nay,Marlene,Jennings,Quebec,Liberal,false,true,false,Negatived,289
38,1,2005-06-27T23:30:26,148,Mr.,Wetaskiwin,Yea,Dale,Johnston,Alberta,Conservative,true,false,false,Negatived,1399
38,1,2005-06-27T23:30:26,148,Mr.,Burnaby—New Westminster,Nay,Peter,Julian,British Columbia,NDP,false,true,false,Negatived,16399
38,1,2005-06-27T23:30:26,148,Mrs.,Thornhill,Nay,Susan,Kadis,Ontario,Liberal,false,true,false,Negatived,25510
38,1,2005-06-27T23:30:26,148,Mr.,Pitt Meadows—Maple Ridge—Mission,Yea,Randy,Kamp,British Columbia,Conservative,true,false,false,Negatived,25511
38,1,2005-06-27T23:30:26,148,Ms.,Nunavut,Nay,Nancy,Karetak-Lindell,Nunavut,Liberal,false,true,false,Negatived,1664
38,1,2005-06-27T23:30:26,148,Mr.,Scarborough—Agincourt,Yea,Jim,Karygiannis,Ontario,Liberal,true,false,false,Negatived,946
38,1,2005-06-27T23:30:26,148,Mr.,South Shore—St. Margaret's,Nay,Gerald,Keddy,Nova Scotia,Conservative,false,true,false,Negatived,91
38,1,2005-06-27T23:30:26,148,Mr.,Calgary Southeast,Yea,Jason,Kenney,Alberta,Conservative,true,false,false,Negatived,1302
38,1,2005-06-27T23:30:26,148,Mr.,Mississauga—Streetsville,Nay,Wajid,Khan,Ontario,Liberal,false,true,false,Negatived,25512
38,1,2005-06-27T23:30:26,148,Mr.,Edmonton—Mill Woods—Beaumont,Yea,David,Kilgour,Alberta,Independent,true,false,false,Negatived,1338
38,1,2005-06-27T23:30:26,148,Mr.,Souris—Moose Mountain,Yea,Ed,Komarnicki,Saskatchewan,Conservative,true,false,false,Negatived,25513
38,1,2005-06-27T23:30:26,148,Mr.,Prince Edward—Hastings,Yea,Daryl,Kramp,Ontario,Conservative,true,false,false,Negatived,695
38,1,2005-06-27T23:30:26,148,Mr.,Argenteuil—Papineau—Mirabel,Nay,Mario,Laframboise,Quebec,Bloc Québécois,false,true,false,Negatived,1811
38,1,2005-06-27T23:30:26,148,Ms.,La Pointe-de-l'Île,Nay,Francine,Lalonde,Quebec,Bloc Québécois,false,true,false,Negatived,362
38,1,2005-06-27T23:30:26,148,Mr.,Lévis—Bellechasse,Nay,Réal,Lapierre,Quebec,Bloc Québécois,false,true,false,Negatived,25515
38,1,2005-06-27T23:30:26,148,Mr.,Outremont,Nay,Jean,Lapierre,Quebec,Liberal,false,true,false,Negatived,25528
38,1,2005-06-27T23:30:26,148,Mr.,St. Catharines,Yea,Walt,Lastewka,Ontario,Liberal,true,false,false,Negatived,989
38,1,2005-06-27T23:30:26,148,Mr.,Stormont—Dundas—South Glengarry,Yea,Guy,Lauzon,Ontario,Conservative,true,false,false,Negatived,25516
38,1,2005-06-27T23:30:26,148,Mrs.,Saint-Bruno—Saint-Hubert,Nay,Carole,Lavallée,Quebec,Bloc Québécois,false,true,false,Negatived,25517
38,1,2005-06-27T23:30:26,148,Mr.,Toronto—Danforth,Nay,Jack,Layton,Ontario,NDP,false,true,false,Negatived,554
38,1,2005-06-27T23:30:26,148,Mr.,Beauséjour,Nay,Dominic,LeBlanc,New Brunswick,Liberal,false,true,false,Negatived,1813
38,1,2005-06-27T23:30:26,148,Mr.,Scarborough—Rouge River,Nay,Derek,Lee,Ontario,Liberal,false,true,false,Negatived,963
38,1,2005-06-27T23:30:26,148,Mr.,Abitibi—Témiscamingue,Nay,Marc,Lemay,Quebec,Bloc Québécois,false,true,false,Negatived,25529
38,1,2005-06-27T23:30:26,148,Mr.,Chambly—Borduas,Nay,Yves,Lessard,Quebec,Bloc Québécois,false,true,false,Negatived,25518
38,1,2005-06-27T23:30:26,148,Mr.,Abitibi—Baie-James—Nunavik—Eeyou,Nay,Yvon,Lévesque,Quebec,Bloc Québécois,false,true,false,Negatived,25519
38,1,2005-06-27T23:30:26,148,Mrs.,Whitby—Oshawa,Nay,Judi,Longfield,Ontario,Liberal,false,true,false,Negatived,1078
38,1,2005-06-27T23:30:26,148,Mr.,Saint-Hyacinthe—Bagot,Nay,Yvan,Loubier,Quebec,Bloc Québécois,false,true,false,Negatived,447
38,1,2005-06-27T23:30:26,148,Mr.,Regina—Lumsden—Lake Centre,Yea,Tom,Lukiwski,Saskatchewan,Conservative,true,false,false,Negatived,25520
38,1,2005-06-27T23:30:26,148,Mr.,Saanich—Gulf Islands,Yea,Gary,Lunn,British Columbia,Conservative,true,false,false,Negatived,1547
38,1,2005-06-27T23:30:26,148,Mr.,Nanaimo—Alberni,Yea,James,Lunney,British Columbia,Conservative,true,false,false,Negatived,1814
38,1,2005-06-27T23:30:26,148,Mr.,Cardigan,Yea,Lawrence,MacAulay,Prince Edward Island,Liberal,true,false,false,Negatived,33
38,1,2005-06-27T23:30:26,148,Mr.,Central Nova,Yea,Peter,MacKay,Nova Scotia,Conservative,true,false,false,Negatived,82
38,1,2005-06-27T23:30:26,148,Mr.,Oxford,Yea,Dave,MacKenzie,Ontario,Conservative,true,false,false,Negatived,891
38,1,2005-06-27T23:30:26,148,Mr.,Northumberland—Quinte West,Nay,Paul Harold,Macklin,Ontario,Liberal,false,true,false,Negatived,1815
38,1,2005-06-27T23:30:26,148,Mr.,Bramalea—Gore—Malton,Yea,Gurbax,Malhi,Ontario,Liberal,true,false,false,Negatived,536
38,1,2005-06-27T23:30:26,148,Mr.,Welland,Yea,John,Maloney,Ontario,Liberal,true,false,false,Negatived,620
38,1,2005-06-27T23:30:26,148,Mr.,Charlesbourg—Haute-Saint-Charles,Nay,Richard,Marceau,Quebec,Bloc Québécois,false,true,false,Negatived,212
38,1,2005-06-27T23:30:26,148,Mr.,Dauphin—Swan River—Marquette,Yea,Inky,Mark,Manitoba,Conservative,true,false,false,Negatived,1144
38,1,2005-06-27T23:30:26,148,Ms.,Sudbury,Nay,Diane,Marleau,Ontario,Liberal,false,true,false,Negatived,1013
38,1,2005-06-27T23:30:26,148,Mr.,Esquimalt—Juan de Fuca,Nay,Keith,Martin,British Columbia,Liberal,false,true,false,Negatived,1441
38,1,2005-06-27T23:30:26,148,Mr.,Winnipeg Centre,Nay,Pat,Martin,Manitoba,NDP,false,true,false,Negatived,1174
38,1,2005-06-27T23:30:26,148,Mr.,LaSalle—Émard,Nay,Paul,Martin,Quebec,Liberal,false,true,false,Negatived,306
38,1,2005-06-27T23:30:26,148,Mr.,Windsor West,Nay,Brian,Masse,Ontario,NDP,false,true,false,Negatived,9137
38,1,2005-06-27T23:30:26,148,Mr.,Markham—Unionville,Nay,John,McCallum,Ontario,Liberal,false,true,false,Negatived,1817
38,1,2005-06-27T23:30:26,148,Ms.,Halifax,Nay,Alexa,McDonough,Nova Scotia,NDP,false,true,false,Negatived,66
38,1,2005-06-27T23:30:26,148,Mr.,Ottawa South,Nay,David,McGuinty,Ontario,Liberal,false,true,false,Negatived,9486
38,1,2005-06-27T23:30:26,148,Mr.,Egmont,Nay,Joe,McGuire,Prince Edward Island,Liberal,false,true,false,Negatived,35
38,1,2005-06-27T23:30:26,148,Ms.,Edmonton Centre,Nay,Anne,McLellan,Alberta,Liberal,false,true,false,Negatived,1355
38,1,2005-06-27T23:30:26,148,Mr.,Pickering—Scarborough East,Yea,Dan,McTeague,Ontario,Liberal,true,false,false,Negatived,921
38,1,2005-06-27T23:30:26,148,Mr.,Hochelaga,Nay,Réal,Ménard,Quebec,Bloc Québécois,false,true,false,Negatived,259
38,1,2005-06-27T23:30:26,148,Mr.,Marc-Aurèle-Fortin,Nay,Serge,Ménard,Quebec,Bloc Québécois,false,true,false,Negatived,18766
38,1,2005-06-27T23:30:26,148,Mr.,Macleod,Yea,Ted,Menzies,Alberta,Conservative,true,false,false,Negatived,3449
38,1,2005-06-27T23:30:26,148,Mr.,Yellowhead,Yea,Rob,Merrifield,Alberta,Conservative,true,false,false,Negatived,1818
38,1,2005-06-27T23:30:26,148,Mr.,Bruce—Grey—Owen Sound,Yea,Larry,Miller,Ontario,Conservative,true,false,false,Negatived,25522
38,1,2005-06-27T23:30:26,148,Mr.,Red Deer,Yea,Bob,Mills,Alberta,Conservative,true,false,false,Negatived,1391
38,1,2005-06-27T23:30:26,148,Ms.,Beaches—East York,Nay,Maria,Minna,Ontario,Liberal,false,true,false,Negatived,528
38,1,2005-06-27T23:30:26,148,Mr.,Parry Sound—Muskoka,Nay,Andy,Mitchell,Ontario,Liberal,false,true,false,Negatived,905
38,1,2005-06-27T23:30:26,148,Mr.,Fundy Royal,Yea,Rob,Moore,New Brunswick,Conservative,true,false,false,Negatived,17210
38,1,2005-06-27T23:30:26,148,Mr.,Port Moody—Westwood—Port Coquitlam,Nay,James,Moore,British Columbia,Conservative,false,true,false,Negatived,1819
